index,Row ID,Opportunity ID,Created Date,Closed Date,Stage,Opportunity Name,Sales
7685,1332,CA-2020-127705,06/03/2024,06/07/2024,Negotiating,Advantus Rolling Storage Box,27.44
7686,3912,CA-2020-126788,06/06/2024,06/07/2024,Proposing,LG G3,4703.76
7687,7801,CA-2020-157413,06/02/2024,06/07/2024,Negotiating,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324744.00
7688,205,CA-2020-126382,06/04/2024,06/08/2024,Negotiating,"Eldon 200 Class Desk Accessories, Burgundy",35168.00
7689,6125,CA-2020-145772,06/04/2024,06/08/2024,Negotiating,Kingston Digital DataTraveler 16GB USB 2.0,44.75
7690,6126,CA-2020-145772,06/04/2024,06/08/2024,Negotiating,Xerox 1947,11.96
7691,6127,CA-2020-145772,06/04/2024,06/08/2024,Negotiating,UniKeep View Case Binders,3912.00
7692,8518,CA-2020-149720,06/05/2024,06/08/2024,Negotiating,Nu-Dell Executive Frame,3033.60
7693,9451,CA-2020-145506,06/04/2024,06/08/2024,Negotiating,Eldon Gobal File Keepers,136.26
7694,1270,CA-2020-100426,06/05/2024,06/09/2024,Negotiating,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾â€ x 11â€",12.48
7695,3193,CA-2020-158953,06/05/2024,06/09/2024,Negotiating,Presstex Flexible Ring Binders,6370.00
7696,5926,CA-2020-150420,06/04/2024,06/09/2024,Negotiating,Plantronics Audio 995 Wireless Stereo Headset,1099.50
7697,7733,CA-2020-143294,06/03/2024,06/09/2024,Negotiating,Xerox 1977,10688.00
7698,6484,CA-2020-113908,06/04/2024,06/10/2024,Negotiating,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384768.00
7699,6485,CA-2020-113908,06/04/2024,06/10/2024,Negotiating,Hewlett-Packard 300S Scientific Calculator,7866.00
7700,6486,CA-2020-113908,06/04/2024,06/10/2024,Negotiating,Xerox 188,45.36
7701,8514,CA-2020-141614,06/06/2024,06/10/2024,Negotiating,Xerox 227,20736.00
7702,666,CA-2020-132682,06/09/2024,06/11/2024,Negotiating,Acme Tagit Stainless Steel Antibacterial Scissors,23.76
7703,667,CA-2020-132682,06/09/2024,06/11/2024,Negotiating,Easy-staple paper,8505.60
7704,668,CA-2020-132682,06/09/2024,06/11/2024,Negotiating,ClearOne Communications CHAT 70 OCÂ Speaker Phone,381576.00
7705,1090,CA-2020-158407,06/05/2024,06/11/2024,Negotiating,Telescoping Adjustable Floor Lamp,31984.00
7706,1091,CA-2020-158407,06/05/2024,06/11/2024,Negotiating,Innergie mMini Combo Duo USB Travel Charging Kit,7198.40
7707,2928,CA-2020-158106,06/05/2024,06/11/2024,Negotiating,Newell 346,8.64
7708,3395,US-2020-131583,06/11/2024,06/11/2024,Proposing,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40032.00
7709,3854,US-2020-131849,06/07/2024,06/11/2024,Negotiating,"Eldon 300 Class Desk Accessories, Black",4.95
7710,3855,US-2020-131849,06/07/2024,06/11/2024,Negotiating,Sterilite Show Offs Storage Containers,26.40
7711,5362,CA-2020-100951,06/10/2024,06/11/2024,Proposing,Standard Rollaway File with Lock,7207.60
7712,6476,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,Wilson Jones Standard D-Ring Binders,4554.00
7713,6477,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.20
7714,6478,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,LogitechÂ P710e Mobile Speakerphone,205992.00
7715,6479,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,Xerox 206,15552.00
7716,6480,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,VTech DS6151,503.96
7717,6481,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24472.00
7718,6482,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,Bush Mission Pointe Library,241568.00
7719,6483,CA-2020-140872,06/04/2024,06/11/2024,Negotiating,WD My Passport Ultra 1TB Portable External Hard Drive,110.40
7720,7815,US-2020-109316,06/09/2024,06/11/2024,Proposing,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.00
7721,7816,US-2020-109316,06/09/2024,06/11/2024,Proposing,Shocksock Galaxy S4 Armband,17.52
7722,1569,US-2020-152002,06/12/2024,06/12/2024,Proposing,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97
7723,262,US-2020-155299,06/09/2024,06/13/24,Negotiating,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,16240.00
7724,2309,US-2020-120418,06/12/2024,06/13/24,Proposing,Global Leather Executive Chair,28079.20
7725,2310,US-2020-120418,06/12/2024,06/13/24,Proposing,"Sortfiler Multipurpose Personal File Organizer, Black",6844.80
7726,2311,US-2020-120418,06/12/2024,06/13/24,Proposing,Boston 16801 Nautilus Battery Pencil Sharpener,88.04
7727,2312,US-2020-120418,06/12/2024,06/13/24,Proposing,Newell 319,15872.00
7728,2313,US-2020-120418,06/12/2024,06/13/24,Proposing,Fellowes Officeware Wire Shelving,215592.00
7729,485,CA-2020-140963,06/11/2024,06/14/24,Proposing,Alphabetical Labels for Top Tab Filing,29.60
7730,486,CA-2020-140963,06/11/2024,06/14/24,Proposing,O'Sullivan Living Dimensions 2-Shelf Bookcases,514165.00
7731,487,CA-2020-140963,06/11/2024,06/14/24,Proposing,iHome FM Clock Radio with Lightning Dock,279.96
7732,670,US-2020-106663,06/10/2024,06/14/24,Negotiating,12-1/2 Diameter Round Wall Clock,23976.00
7733,671,US-2020-106663,06/10/2024,06/14/24,Negotiating,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108925.00
7734,672,US-2020-106663,06/10/2024,06/14/24,Negotiating,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36352.00
7735,2289,CA-2020-143343,06/11/2024,06/14/24,Proposing,Newell 351,16.40
7736,4220,CA-2020-134565,06/12/2024,06/14/24,Negotiating,Xerox 1939,37.94
7737,4221,CA-2020-134565,06/12/2024,06/14/24,Negotiating,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18288.00
7738,4222,CA-2020-134565,06/12/2024,06/14/24,Negotiating,Cisco Desktop Collaboration Experience DX650 IP Video Phone,38580.00
7739,4223,CA-2020-134565,06/12/2024,06/14/24,Negotiating,"Belkin 19"" Vented Equipment Shelf, Black",102.96
7740,4224,CA-2020-134565,06/12/2024,06/14/24,Negotiating,O'Sullivan 3-Shelf Heavy-Duty Bookcases,17442.00
7741,7262,CA-2020-137001,06/11/2024,06/14/24,Negotiating,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.70
7742,7506,US-2020-106579,06/09/2024,06/14/24,Negotiating,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12176.00
7743,9645,US-2020-107979,06/09/2024,06/14/24,Negotiating,Memorex Micro Travel Drive 16 GB,8954.40
7744,9646,US-2020-107979,06/09/2024,06/14/24,Negotiating,Rogers Deluxe File Chest,35168.00
7745,9647,US-2020-107979,06/09/2024,06/14/24,Negotiating,GBC VeloBinder Electric Binding Machine,72588.00
7746,4520,CA-2020-107167,06/11/2024,06/15/24,Negotiating,"24 Capacity Maxi Data Binder Racks, Pearl",13475.20
7747,4820,CA-2020-117436,06/09/2024,06/15/24,Negotiating,Wilson Jones Impact Binders,10.36
7748,5219,CA-2020-167080,06/11/2024,06/15/24,Negotiating,Prang Dustless Chalk Sticks,8.40
7749,7310,CA-2020-112172,06/11/2024,06/15/24,Negotiating,Plymouth Boxed Rubber Bands by Plymouth,14.13
7750,8148,US-2020-146822,06/10/2024,06/15/24,Negotiating,Easy-staple paper,49.12
7751,8342,CA-2020-141481,06/12/2024,06/15/24,Proposing,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
7752,9175,CA-2020-119424,06/13/24,06/15/24,Negotiating,OtterBox Defender Series Case - Samsung Galaxy S4,71976.00
7753,9176,CA-2020-119424,06/13/24,06/15/24,Negotiating,Xerox 203,19.44
7754,9537,CA-2020-124191,06/13/24,06/15/24,Negotiating,"Eldon Expressions Wood Desk Accessories, Oak",8856.00
7755,644,CA-2020-106103,06/11/2024,06/16/24,Negotiating,ImationÂ 16GB Mini TravelDrive USB 2.0Â Flash Drive,132.52
7756,3448,CA-2020-102554,06/12/2024,06/16/24,Negotiating,"OIC #2 Pencils, Medium Soft",3.76
7757,5367,CA-2020-158071,06/11/2024,06/16/24,Negotiating,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",8877.60
7758,5368,CA-2020-158071,06/11/2024,06/16/24,Negotiating,Avery 512,11.56
7759,5369,CA-2020-158071,06/11/2024,06/16/24,Negotiating,Personal File Boxes with Fold-Down Carry Handle,15.58
7760,1446,CA-2020-102337,06/14/24,06/17/24,Proposing,"Belkin 19"" Vented Equipment Shelf, Black",164736.00
7761,1447,CA-2020-102337,06/14/24,06/17/24,Proposing,Global Super Steno Chair,470302.00
7762,1448,CA-2020-102337,06/14/24,06/17/24,Proposing,OtterBox Defender Series Case - Samsung Galaxy S4,47984.00
7763,5497,CA-2020-117821,06/13/24,06/17/24,Negotiating,Microsoft Sculpt Comfort Mouse,6392.00
7764,7265,CA-2020-122056,06/14/24,06/18/24,Negotiating,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86
7765,8924,CA-2020-133928,06/12/2024,06/18/24,Negotiating,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4572.00
7766,2638,CA-2020-108441,06/13/24,06/19/24,Negotiating,"TOPS Voice Message Log Book, Flash Format",19.04
7767,2639,CA-2020-108441,06/13/24,06/19/24,Negotiating,Angle-D Ring Binders,13128.00
7768,2640,CA-2020-108441,06/13/24,06/19/24,Negotiating,Boston 1730 StandUp Electric Pencil Sharpener,64.14
7769,2641,CA-2020-108441,06/13/24,06/19/24,Negotiating,Safco Contoured Stacking Chairs,858.24
7770,5476,CA-2020-169691,06/16/24,06/19/24,Proposing,Avery 490,44400.00
7771,5477,CA-2020-169691,06/16/24,06/19/24,Proposing,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",8455.00
7772,5478,CA-2020-169691,06/16/24,06/19/24,Proposing,Xerox 1992,17.94
7773,6745,CA-2020-111269,06/17/24,06/19/24,Negotiating,Logitech Wireless Performance Mouse MX for PC and Mac,479952.00
7774,6746,CA-2020-111269,06/17/24,06/19/24,Negotiating,Newell 330,23.92
7775,346,CA-2020-169901,06/16/24,06/20/24,Negotiating,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47976.00
7776,1456,CA-2020-148474,06/13/24,06/20/24,Negotiating,Ibico Plastic Spiral Binding Combs,91.20
7777,1457,CA-2020-148474,06/13/24,06/20/24,Negotiating,"Iceberg OfficeWorks 42"" Round Tables",452.94
7778,2258,CA-2020-105214,06/17/24,06/20/24,Proposing,Hon Multipurpose Stacking Arm Chairs,1212.96
7779,2259,CA-2020-105214,06/17/24,06/20/24,Proposing,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
7780,2870,CA-2020-143861,06/13/24,06/20/24,Negotiating,Dana Swing-Arm Lamps,17088.00
7781,7090,CA-2020-118864,06/16/24,06/20/24,Negotiating,Panasonic KX T7736-B Digital phone,119.96
7782,7731,CA-2020-104850,06/14/24,06/20/24,Negotiating,"Global Wood Trimmed Manager's Task Chair, Khaki",291136.00
7783,8789,CA-2020-126914,06/16/24,06/20/24,Negotiating,Global Executive Mid-Back Manager's Chair,6983.52
7784,8790,CA-2020-126914,06/16/24,06/20/24,Negotiating,O'Sullivan 2-Shelf Heavy-Duty Bookcases,7772.80
7785,98,CA-2020-157833,06/18/24,06/21/24,Proposing,Trimflex Flexible Post Binders,51312.00
7786,267,CA-2020-136826,06/17/24,06/21/24,Negotiating,"Quartet Omega Colored Chalk, 12/Pack",14016.00
7787,2501,CA-2020-131618,06/18/24,06/21/24,Proposing,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12224.00
7788,2502,CA-2020-131618,06/18/24,06/21/24,Proposing,Avery Durable Binders,23040.00
7789,2503,CA-2020-131618,06/18/24,06/21/24,Proposing,Fellowes Binding Cases,9360.00
7790,2873,CA-2020-135167,06/16/24,06/21/24,Negotiating,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26
7791,6304,CA-2020-162712,06/19/24,06/21/24,Negotiating,Xerox 1925,74352.00
7792,6604,CA-2020-146346,06/18/24,06/21/24,Proposing,Carina Media Storage Towers in Natural & Black,146352.00
7793,8697,CA-2020-119284,06/16/24,06/21/24,Negotiating,HTC One,239976.00
7794,8698,CA-2020-119284,06/16/24,06/21/24,Negotiating,Staple-based wall hangings,31168.00
7795,8699,CA-2020-119284,06/16/24,06/21/24,Negotiating,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96
7796,8700,CA-2020-119284,06/16/24,06/21/24,Negotiating,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),0.00
7797,8701,CA-2020-119284,06/16/24,06/21/24,Negotiating,Staple holder,76608.00
7798,8702,CA-2020-119284,06/16/24,06/21/24,Negotiating,"Hot File 7-Pocket, Floor Stand",142776.00
7799,8703,CA-2020-119284,06/16/24,06/21/24,Negotiating,Xerox 1955,91.36
7800,830,CA-2020-129462,06/17/24,06/22/24,Negotiating,"Global Airflow Leather Mesh Back Chair, Black",301.96
7801,831,CA-2020-129462,06/17/24,06/22/24,Negotiating,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66
7802,832,CA-2020-129462,06/17/24,06/22/24,Negotiating,Pyle PMP37LED,191.98
7803,833,CA-2020-129462,06/17/24,06/22/24,Negotiating,Clarity 53712,65.99
7804,1012,CA-2020-118437,06/18/24,06/22/24,Negotiating,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25
7805,1013,CA-2020-118437,06/18/24,06/22/24,Negotiating,Project Tote Personal File,14.03
7806,2706,CA-2020-155873,06/17/24,06/22/24,Negotiating,Acme Elite Stainless Steel Scissors,16.68
7807,2707,CA-2020-155873,06/17/24,06/22/24,Negotiating,Xerox 215,19.44
7808,2708,CA-2020-155873,06/17/24,06/22/24,Negotiating,Xerox 1885,192.16
7809,4542,US-2020-132206,06/17/24,06/22/24,Negotiating,Storex DuraTech Recycled Plastic Frosted Binders,5936.00
7810,7105,CA-2020-128944,06/20/24,06/22/24,Negotiating,Global Ergonomic Managers Chair,7601.16
7811,7106,CA-2020-128944,06/20/24,06/22/24,Negotiating,Contemporary Wood/Metal Frame,38784.00
7812,7107,CA-2020-128944,06/20/24,06/22/24,Negotiating,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122328.00
7813,7915,CA-2020-165323,06/18/24,06/22/24,Negotiating,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.50
7814,7916,CA-2020-165323,06/18/24,06/22/24,Negotiating,Kingston Digital DataTraveler 64GB USB 2.0,101.34
7815,673,CA-2020-111178,06/16/24,06/23/24,Negotiating,Newell 331,19.56
7816,653,CA-2020-140844,06/20/24,06/24/24,Negotiating,Xerox 1943,97.82
7817,654,CA-2020-140844,06/20/24,06/24/24,Negotiating,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12
7818,2500,US-2020-133781,06/23/24,06/24/24,Proposing,"#10 White Business Envelopes,4 1/8 x 9 1/2",37608.00
7819,4101,US-2020-102288,06/20/24,06/24/24,Negotiating,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2264.00
7820,4102,US-2020-102288,06/20/24,06/24/24,Negotiating,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.44
7821,4103,US-2020-102288,06/20/24,06/24/24,Negotiating,Xerox 1982,14617.60
7822,4496,CA-2020-112753,06/19/24,06/24/24,Negotiating,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0.00
7823,4497,CA-2020-112753,06/19/24,06/24/24,Negotiating,Xerox 1930,38.88
7824,5293,CA-2020-151218,06/21/24,06/24/24,Proposing,Plastic Stacking Crates & Casters,4464.00
7825,9855,CA-2020-138870,06/20/24,06/24/24,Negotiating,"DAX Copper Panel Document Frame, 5 x 7 Size",50.32
7826,9856,CA-2020-138870,06/20/24,06/24/24,Negotiating,Xerox 1907,24.56
7827,1629,CA-2020-101049,06/22/24,06/26/24,Negotiating,"Stacking Tray, Side-Loading, Legal, Smoke",17.92
7828,1630,CA-2020-101049,06/22/24,06/26/24,Negotiating,Deluxe Heavy-Duty Vinyl Round Ring Binder,4125.60
7829,2480,CA-2020-141992,06/20/24,06/26/24,Negotiating,Fiskars Spring-Action Scissors,11184.00
7830,2481,CA-2020-141992,06/20/24,06/26/24,Negotiating,Safco Industrial Wire Shelving,153584.00
7831,7895,CA-2020-124744,06/22/24,06/26/24,Negotiating,Ibico Standard Transparent Covers,82.40
7832,7896,CA-2020-124744,06/22/24,06/26/24,Negotiating,Zipper Ring Binder Pockets,6.24
7833,7897,CA-2020-124744,06/22/24,06/26/24,Negotiating,Xerox 1908,447.84
7834,890,CA-2020-132934,06/21/24,06/27/24,Negotiating,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95
7835,891,CA-2020-132934,06/21/24,06/27/24,Negotiating,Acco D-Ring Binder w/DublLock,51312.00
7836,4050,CA-2020-136350,06/25/24,06/27/24,Negotiating,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69
7837,4051,CA-2020-136350,06/25/24,06/27/24,Negotiating,Global Deluxe Office Fabric Chairs,172764.00
7838,4655,CA-2020-159107,06/25/24,06/27/24,Negotiating,"Acco Banker's Clasps, 5 3/4""-Long",2.88
7839,9033,CA-2020-105823,06/23/24,06/27/24,Negotiating,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96
7840,9287,CA-2020-154011,06/20/24,06/27/24,Negotiating,GBC Plasticlear Binding Covers,6888.00
7841,9288,CA-2020-154011,06/20/24,06/27/24,Negotiating,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4574.85
7842,9828,CA-2020-169999,06/20/24,06/27/24,Negotiating,Space Solutions Commercial Steel Shelving,129.30
7843,9829,CA-2020-169999,06/20/24,06/27/24,Negotiating,Wilson Jones Turn Tabs Binder Tool for Ring Binders,11568.00
7844,823,CA-2020-101434,06/21/24,06/28/24,Negotiating,Razer Kraken PRO Over Ear PC and Music Headset,239.97
7845,824,CA-2020-101434,06/21/24,06/28/24,Negotiating,Avery 508,9.82
7846,892,CA-2020-133256,06/27/24,06/28/24,Proposing,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54
7847,893,CA-2020-133256,06/27/24,06/28/24,Proposing,Fluorescent Highlighters by Dixon,15.92
7848,894,CA-2020-133256,06/27/24,06/28/24,Proposing,Nortel Networks T7316 E Nt8 B27,543.92
7849,1436,CA-2020-106852,06/21/24,06/28/24,Negotiating,Xerox 203,31104.00
7850,1437,CA-2020-106852,06/21/24,06/28/24,Negotiating,Newell 35,5248.00
7851,9584,CA-2020-116127,06/26/24,06/28/24,Negotiating,DMI Eclipse Executive Suite Bookcases,4007.84
7852,9689,US-2020-135986,06/21/24,06/28/24,Negotiating,Xerox 230,32400.00
7853,9690,US-2020-135986,06/21/24,06/28/24,Negotiating,BlackBerry Q10,503.96
7854,417,CA-2020-122105,06/25/24,06/29/24,Negotiating,Bulldog Vacuum Base Pencil Sharpener,95.92
7855,2764,CA-2020-165757,06/23/24,06/29/24,Negotiating,GBC Plasticlear Binding Covers,10332.00
7856,2765,CA-2020-165757,06/23/24,06/29/24,Negotiating,Wilson Jones Century Plastic Molded Ring Binders,31155.00
7857,2766,CA-2020-165757,06/23/24,06/29/24,Negotiating,Plastic Stacking Crates & Casters,8928.00
7858,9937,CA-2020-132955,06/25/24,06/29/24,Negotiating,GBC Prestige Therm-A-Bind Covers,102.93
7859,201,CA-2020-105074,06/25/24,06/30/24,Negotiating,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21744.00
7860,4270,US-2020-124821,06/26/24,06/30/24,Negotiating,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.40
7861,7283,CA-2020-155936,06/23/24,06/30/24,Negotiating,Wilson Jones Standard D-Ring Binders,3036.00
7862,8733,CA-2020-116988,06/28/24,06/30/24,Negotiating,Xerox 1997,19.44
7863,8734,CA-2020-116988,06/28/24,06/30/24,Negotiating,Executive Impressions Supervisor Wall Clock,126.30
7864,8735,CA-2020-116988,06/28/24,06/30/24,Negotiating,LogitechÂ P710e Mobile Speakerphone,1287.45
7865,1563,US-2020-102890,07/01/2024,07/01/2024,Proposing,Bretford CR4500 Series Slim Rectangular Table,1044.63
7866,3601,CA-2020-138310,06/27/24,07/01/2024,Negotiating,Kensington Orbit Wireless Mobile Trackball for PC and Mac,43192.80
7867,4083,US-2020-151316,06/25/24,07/01/2024,Negotiating,Ibico Hi-Tech Manual Binding System,182994.00
7868,4084,US-2020-151316,06/25/24,07/01/2024,Negotiating,Xerox 1971,10272.00
7869,4708,CA-2020-138149,06/30/24,07/01/2024,Proposing,GBC DocuBind TL200 Manual Binding Machine,8959.20
7870,4709,CA-2020-138149,06/30/24,07/01/2024,Proposing,"Trav-L-File Heavy-Duty Shuttle II, Black",130.71
7871,4710,CA-2020-138149,06/30/24,07/01/2024,Proposing,Newell 328,11.68
7872,4711,CA-2020-138149,06/30/24,07/01/2024,Proposing,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31
7873,4865,CA-2020-163531,06/27/24,07/01/2024,Negotiating,Mophie Juice Pack Helium for iPhone,239.97
7874,6761,CA-2020-100636,06/27/24,07/01/2024,Negotiating,Safco Industrial Wire Shelving System,272.94
7875,6940,CA-2020-107132,06/27/24,07/01/2024,Negotiating,GBC ProClick Punch Binding System,102368.00
7876,6941,CA-2020-107132,06/27/24,07/01/2024,Negotiating,Acme Preferred Stainless Steel Scissors,28.40
7877,6942,CA-2020-107132,06/27/24,07/01/2024,Negotiating,"Hot File 7-Pocket, Floor Stand",713.88
7878,6943,CA-2020-107132,06/27/24,07/01/2024,Negotiating,Xerox 1991,68.52
7879,9624,CA-2020-137449,06/30/24,07/01/2024,Proposing,Belkin F9G930V10-GRY 9 Outlet Surge,21392.00
7880,9625,CA-2020-137449,06/30/24,07/01/2024,Proposing,Bevis Round Conference Table Top & Single Column Base,307314.00
7881,9626,CA-2020-137449,06/30/24,07/01/2024,Proposing,O'Sullivan Plantations 2-Door Library in Landvery Oak,0.00
7882,1511,CA-2020-100384,06/25/24,07/02/2024,Negotiating,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.60
7883,1512,CA-2020-100384,06/25/24,07/02/2024,Negotiating,4009 Highlighters by Sanford,35.82
7884,2232,CA-2020-157091,06/27/24,07/02/2024,Negotiating,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
7885,5628,CA-2020-148810,06/27/24,07/02/2024,Negotiating,Avery 512,13872.00
7886,5629,CA-2020-148810,06/27/24,07/02/2024,Negotiating,Hon Comfortask Task/Swivel Chairs,273552.00
7887,6145,CA-2020-151190,06/28/24,07/02/2024,Negotiating,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07
7888,7454,CA-2020-134796,06/26/24,07/02/2024,Negotiating,Geemarc AmpliPOWER60,148.48
7889,887,CA-2020-115364,06/27/24,07/03/2024,Negotiating,Eldon Shelf Savers Cubes and Bins,83.76
7890,1993,CA-2020-133648,06/26/24,07/03/2024,Negotiating,Alphabetical Labels for Top Tab Filing,71.04
7891,1994,CA-2020-133648,06/26/24,07/03/2024,Negotiating,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5344.00
7892,1995,CA-2020-133648,06/26/24,07/03/2024,Negotiating,Plymouth Boxed Rubber Bands by Plymouth,11304.00
7893,5733,CA-2020-143574,06/30/24,07/03/2024,Proposing,"Hon Metal Bookcases, Putty",638.82
7894,5734,CA-2020-143574,06/30/24,07/03/2024,Proposing,Acme Box Cutter Scissors,30.69
7895,5735,CA-2020-143574,06/30/24,07/03/2024,Proposing,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",25.16
7896,8039,CA-2020-109393,07/01/2024,07/03/2024,Negotiating,"Sauder Facets Collection Library, Sky Alder Finish",435999.00
7897,555,CA-2020-100650,06/30/24,07/04/2024,Negotiating,Tennsco 16-Compartment Lockers with Coat Rack,1295.78
7898,3569,CA-2020-168109,07/04/2024,07/04/2024,Proposing,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98
7899,3570,CA-2020-168109,07/04/2024,07/04/2024,Proposing,Okidata MB491 Multifunction Printer,23952.00
7900,3571,CA-2020-168109,07/04/2024,07/04/2024,Proposing,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.80
7901,3572,CA-2020-168109,07/04/2024,07/04/2024,Proposing,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7992.00
7902,5385,CA-2020-161410,06/27/24,07/04/2024,Negotiating,Bose SoundLink Bluetooth Speaker,358.20
7903,5386,CA-2020-161410,06/27/24,07/04/2024,Negotiating,Plantronics Voyager Pro HD - Bluetooth Headset,545916.00
7904,1160,CA-2020-147039,06/30/24,07/05/2024,Negotiating,"Belkin 325VA UPS Surge Protector, 6'",362.94
7905,1161,CA-2020-147039,06/30/24,07/05/2024,Negotiating,Avery Binding System Hidden Tab Executive Style Index Sets,11.54
7906,1394,CA-2020-124828,07/04/2024,07/05/2024,Proposing,4009 Highlighters by Sanford,9552.00
7907,2957,CA-2020-123638,06/28/24,07/05/2024,Negotiating,"Situations Contoured Folding Chairs, 4/Set",191646.00
7908,3573,US-2020-126081,06/30/24,07/05/2024,Negotiating,Xerox 218,5184.00
7909,5157,CA-2020-163006,07/01/2024,07/05/2024,Negotiating,Samsung Galaxy S4,0.00
7910,5158,CA-2020-163006,07/01/2024,07/05/2024,Negotiating,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569058.00
7911,5159,CA-2020-163006,07/01/2024,07/05/2024,Negotiating,"Seth Thomas 13 1/2"" Wall Clock",14224.00
7912,5618,CA-2020-125745,07/01/2024,07/05/2024,Negotiating,Advantus Panel Wall Certificate Holder - 8.5x11,19.52
7913,8275,CA-2020-164112,07/01/2024,07/05/2024,Negotiating,"Dual Level, Single-Width Filing Carts",1085.42
7914,8577,CA-2020-106747,07/04/2024,07/05/2024,Proposing,Luxo Professional Combination Clamp-On Lamps,102.30
7915,395,CA-2020-102946,07/01/2024,07/06/2024,Negotiating,Tuf-Vin Binders,75792.00
7916,7696,CA-2020-107958,07/03/2024,07/06/2024,Proposing,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
7917,7697,CA-2020-107958,07/03/2024,07/06/2024,Proposing,Wilson Jones Four-Pocket Poly Binders,5232.00
7918,8118,US-2020-113201,07/01/2024,07/06/2024,Negotiating,Xerox 1919,204.95
7919,1912,CA-2020-121503,07/04/2024,07/07/2024,Negotiating,Xerox 1891,273896.00
7920,1913,CA-2020-121503,07/04/2024,07/07/2024,Negotiating,Hewlett-Packard Deskjet 5550 Printer,5971.32
7921,2587,CA-2020-131695,07/01/2024,07/07/2024,Negotiating,Steel Personal Filing/Posting Tote,248.57
